# -------------------------------------------------------------------------------------------------------------
# combo_item_name			food1					rotation1			food2				rotation2
#													(as quaterion)							(as quaterion)
#													x,y,z,w notation						x,y,z,w notation
#
#	WHEN ADDING NEW ITEMS, DON'T FORGET TO UPDATE MAX_COMBOSTATION_JUICES_SUPPORTED

RandomizerJuice,		Beans,	0,0,0,1,	SpoiledBacon,	0,0,0,1,
RandomizerJuice,		Beans,	0,0,0,1,	SpoiledBBQChicken,	0,0,0,1,
RandomizerJuice,		Beans,	0,0,0,1,	SpoiledBBQRibs,	0,0,0,1,
RandomizerJuice,		Beans,	0,0,0,1,	SpoiledFish,	0,0,0,1,
RandomizerJuice,		Beans,	0,0,0,1,	SpoiledLobster,	0,0,0,1,
RandomizerJuice,		Beans,	0,0,0,1,	SpoiledHamburger,	0,0,0,1,
RandomizerJuice,		Beans,	0,0,0,1,	SpoiledHotDog,	0,0,0,1,
RandomizerJuice,		Beans,	0,0,0,1,	SpoiledSteak,	0,0,0,1,
RandomizerJuice,		Beans,	0,0,0,1,	SpoiledSushi,	0,0,0,1,
EnergizerJuice,		Beans,	0,0,0,1,	EnergizerJuice,	0,0,0,1,
NectarJuice,		Beans,	0,0,0,1,	NectarJuice,	0,0,0,1,
QuickStepJuice,		Beans,	0,0,0,1,	QuickStepJuice,	0,0,0,1,
RandomizerJuice,		Beans,	0,0,0,1,	RandomizerJuice,	0,0,0,1,
SpitfireJuice,		Beans,	0,0,0,1,	SpitfireJuice,	0,0,0,1,
UntouchableJuice,		Beans,	0,0,0,1,	UntouchableJuice,	0,0,0,1,
ZombaitJuice,		Beans,	0,0,0,1,	ZombaitJuice,	0,0,0,1,
PainKillerJuice,		Beans,	0,0,0,1,	PainKillerJuice,	0,0,0,1,
RepulseJuice,		Beans,	0,0,0,1,	RepulseJuice,	0,0,0,1,
PainKillerJuice,		Beer,	0,0,0,1,	Beer,	0,0,0,1,
ZombaitJuice,		Beer,	0,0,0,1,	Brownie,	0,0,0,1,
RepulseJuice,		Beer,	0,0,0,1,	Burrito,	0,0,0,1,
UntouchableJuice,		Beer,	0,0,0,1,	Cake,	0,0,0,1,
NectarJuice,		Beer,	0,0,0,1,	Jellybeans,	0,0,0,1,
RepulseJuice,		Beer,	0,0,0,1,	Chili,	0,0,0,1,
RandomizerJuice,		Beer,	0,0,0,1,	DrinkCocktail,	0,0,0,1,
QuickStepJuice,		Beer,	0,0,0,1,	Coffee,	0,0,0,1,
PainKillerJuice,		Beer,	0,0,0,1,	Condiment,	0,0,0,1,
ZombaitJuice,		Beer,	0,0,0,1,	Cookies,	0,0,0,1,
RandomizerJuice,		Beer,	0,0,0,1,	CookingOil,	0,0,0,1,
RandomizerJuice,		Beer,	0,0,0,1,	CoffeeCreamer,	0,0,0,1,
RandomizerJuice,		Beer,	0,0,0,1,	Donuts,	0,0,0,1,
RandomizerJuice,		Beer,	0,0,0,1,	Fish,	0,0,0,1,
SpitfireJuice,		Beer,	0,0,0,1,	Fries,	0,0,0,1,
SpitfireJuice,		Beer,	0,0,0,1,	Hamburger,	0,0,0,1,
RandomizerJuice,		Beer,	0,0,0,1,	LargeSoda,	0,0,0,1,
EnergizerJuice,		Beer,	0,0,0,1,	Lobster,	0,0,0,1,
ZombaitJuice,		Beer,	0,0,0,1,	HotDog,	0,0,0,1,
QuickStepJuice,		Beer,	0,0,0,1,	IceCream,	0,0,0,1,
ZombaitJuice,		Beer,	0,0,0,1,	OnionRing,	0,0,0,1,
NectarJuice,		Beer,	0,0,0,1,	OrangeJuice,	0,0,0,1,
RandomizerJuice,		Beer,	0,0,0,1,	Mayonnaise,	0,0,0,1,
NectarJuice,		Beer,	0,0,0,1,	Melon,	0,0,0,1,
RandomizerJuice,		Beer,	0,0,0,1,	Milk,	0,0,0,1,
UntouchableJuice,		Beer,	0,0,0,1,	Pasta,	0,0,0,1,
NectarJuice,		Beer,	0,0,0,1,	Pie,	0,0,0,1,
NectarJuice,		Beer,	0,0,0,1,	Pineapple,	0,0,0,1,
EnergizerJuice,		Beer,	0,0,0,1,	Pizza,	0,0,0,1,
EnergizerJuice,		Beer,	0,0,0,1,	Steak,	0,0,0,1,
ZombaitJuice,		Beer,	0,0,0,1,	Snack,	0,0,0,1,
QuickStepJuice,		Beer,	0,0,0,1,	Sushi,	0,0,0,1,
SpitfireJuice,		Beer,	0,0,0,1,	Taco,	0,0,0,1,
RandomizerJuice,		Beer,	0,0,0,1,	Vodka,	0,0,0,1,
RandomizerJuice,		Beer,	0,0,0,1,	Whiskey,	0,0,0,1,
QuickStepJuice,		Beer,	0,0,0,1,	Wine,	0,0,0,1,
RandomizerJuice,		Beer,	0,0,0,1,	SpoiledBacon,	0,0,0,1,
RandomizerJuice,		Beer,	0,0,0,1,	SpoiledBBQChicken,	0,0,0,1,
RandomizerJuice,		Beer,	0,0,0,1,	SpoiledBBQRibs,	0,0,0,1,
RandomizerJuice,		Beer,	0,0,0,1,	SpoiledFish,	0,0,0,1,
RandomizerJuice,		Beer,	0,0,0,1,	SpoiledLobster,	0,0,0,1,
RandomizerJuice,		Beer,	0,0,0,1,	SpoiledHamburger,	0,0,0,1,
RandomizerJuice,		Beer,	0,0,0,1,	SpoiledHotDog,	0,0,0,1,
RandomizerJuice,		Beer,	0,0,0,1,	SpoiledSteak,	0,0,0,1,
RandomizerJuice,		Beer,	0,0,0,1,	SpoiledSushi,	0,0,0,1,
EnergizerJuice,		Beer,	0,0,0,1,	EnergizerJuice,	0,0,0,1,
NectarJuice,		Beer,	0,0,0,1,	NectarJuice,	0,0,0,1,
QuickStepJuice,		Beer,	0,0,0,1,	QuickStepJuice,	0,0,0,1,
RandomizerJuice,		Beer,	0,0,0,1,	RandomizerJuice,	0,0,0,1,
SpitfireJuice,		Beer,	0,0,0,1,	SpitfireJuice,	0,0,0,1,
UntouchableJuice,		Beer,	0,0,0,1,	UntouchableJuice,	0,0,0,1,
ZombaitJuice,		Beer,	0,0,0,1,	ZombaitJuice,	0,0,0,1,
PainKillerJuice,		Beer,	0,0,0,1,	PainKillerJuice,	0,0,0,1,
RepulseJuice,		Beer,	0,0,0,1,	RepulseJuice,	0,0,0,1,
SpitfireJuice,		Brownie,	0,0,0,1,	Brownie,	0,0,0,1,
SpitfireJuice,		Brownie,	0,0,0,1,	Burrito,	0,0,0,1,
ZombaitJuice,		Brownie,	0,0,0,1,	Cake,	0,0,0,1,
ZombaitJuice,		Brownie,	0,0,0,1,	Jellybeans,	0,0,0,1,
RepulseJuice,		Brownie,	0,0,0,1,	Chili,	0,0,0,1,
NectarJuice,		Brownie,	0,0,0,1,	DrinkCocktail,	0,0,0,1,
QuickStepJuice,		Brownie,	0,0,0,1,	Coffee,	0,0,0,1,
ZombaitJuice,		Brownie,	0,0,0,1,	Condiment,	0,0,0,1,
ZombaitJuice,		Brownie,	0,0,0,1,	Cookies,	0,0,0,1,
RandomizerJuice,		Brownie,	0,0,0,1,	CookingOil,	0,0,0,1,
QuickStepJuice,		Brownie,	0,0,0,1,	CoffeeCreamer,	0,0,0,1,
ZombaitJuice,		Brownie,	0,0,0,1,	Donuts,	0,0,0,1,
UntouchableJuice,		Brownie,	0,0,0,1,	Fish,	0,0,0,1,
UntouchableJuice,		Brownie,	0,0,0,1,	Fries,	0,0,0,1,
UntouchableJuice,		Brownie,	0,0,0,1,	Hamburger,	0,0,0,1,
ZombaitJuice,		Brownie,	0,0,0,1,	LargeSoda,	0,0,0,1,
RepulseJuice,		Brownie,	0,0,0,1,	Lobster,	0,0,0,1,
RandomizerJuice,		Brownie,	0,0,0,1,	HotDog,	0,0,0,1,
QuickStepJuice,		Brownie,	0,0,0,1,	IceCream,	0,0,0,1,
UntouchableJuice,		Brownie,	0,0,0,1,	OnionRing,	0,0,0,1,
NectarJuice,		Brownie,	0,0,0,1,	OrangeJuice,	0,0,0,1,
ZombaitJuice,		Brownie,	0,0,0,1,	Mayonnaise,	0,0,0,1,
NectarJuice,		Brownie,	0,0,0,1,	Melon,	0,0,0,1,
ZombaitJuice,		Brownie,	0,0,0,1,	Milk,	0,0,0,1,
ZombaitJuice,		Brownie,	0,0,0,1,	Pasta,	0,0,0,1,
ZombaitJuice,		Brownie,	0,0,0,1,	Pie,	0,0,0,1,
EnergizerJuice,		Brownie,	0,0,0,1,	Pineapple,	0,0,0,1,
ZombaitJuice,		Brownie,	0,0,0,1,	Pizza,	0,0,0,1,
ZombaitJuice,		Brownie,	0,0,0,1,	Steak,	0,0,0,1,
ZombaitJuice,		Brownie,	0,0,0,1,	Snack,	0,0,0,1,
ZombaitJuice,		Brownie,	0,0,0,1,	Sushi,	0,0,0,1,
RandomizerJuice,		Brownie,	0,0,0,1,	Taco,	0,0,0,1,
NectarJuice,		Brownie,	0,0,0,1,	Vodka,	0,0,0,1,
NectarJuice,		Brownie,	0,0,0,1,	Whiskey,	0,0,0,1,
QuickStepJuice,		Brownie,	0,0,0,1,	Wine,	0,0,0,1,
RandomizerJuice,		Brownie,	0,0,0,1,	SpoiledBacon,	0,0,0,1,
RandomizerJuice,		Brownie,	0,0,0,1,	SpoiledBBQChicken,	0,0,0,1,
RandomizerJuice,		Brownie,	0,0,0,1,	SpoiledBBQRibs,	0,0,0,1,
RandomizerJuice,		Brownie,	0,0,0,1,	SpoiledFish,	0,0,0,1,
RandomizerJuice,		Brownie,	0,0,0,1,	SpoiledLobster,	0,0,0,1,
RandomizerJuice,		Brownie,	0,0,0,1,	SpoiledHamburger,	0,0,0,1,
RandomizerJuice,		Brownie,	0,0,0,1,	SpoiledHotDog,	0,0,0,1,
RandomizerJuice,		Brownie,	0,0,0,1,	SpoiledSteak,	0,0,0,1,
RandomizerJuice,		Brownie,	0,0,0,1,	SpoiledSushi,	0,0,0,1,
EnergizerJuice,		Brownie,	0,0,0,1,	EnergizerJuice,	0,0,0,1,
NectarJuice,		Brownie,	0,0,0,1,	NectarJuice,	0,0,0,1,
QuickStepJuice,		Brownie,	0,0,0,1,	QuickStepJuice,	0,0,0,1,
RandomizerJuice,		Brownie,	0,0,0,1,	RandomizerJuice,	0,0,0,1,
SpitfireJuice,		Brownie,	0,0,0,1,	SpitfireJuice,	0,0,0,1,
UntouchableJuice,		Brownie,	0,0,0,1,	UntouchableJuice,	0,0,0,1,
ZombaitJuice,		Brownie,	0,0,0,1,	ZombaitJuice,	0,0,0,1,
PainKillerJuice,		Brownie,	0,0,0,1,	PainKillerJuice,	0,0,0,1,
RepulseJuice,		Brownie,	0,0,0,1,	RepulseJuice,	0,0,0,1,
SpitfireJuice,		Burrito,	0,0,0,1,	Burrito,	0,0,0,1,
SpitfireJuice,		Burrito,	0,0,0,1,	Cake,	0,0,0,1,
ZombaitJuice,		Burrito,	0,0,0,1,	Jellybeans,	0,0,0,1,
RepulseJuice,		Burrito,	0,0,0,1,	Chili,	0,0,0,1,
RepulseJuice,		Burrito,	0,0,0,1,	DrinkCocktail,	0,0,0,1,
SpitfireJuice,		Burrito,	0,0,0,1,	Coffee,	0,0,0,1,
RepulseJuice,		Burrito,	0,0,0,1,	Condiment,	0,0,0,1,
SpitfireJuice,		Burrito,	0,0,0,1,	Cookies,	0,0,0,1,
RandomizerJuice,		Burrito,	0,0,0,1,	CookingOil,	0,0,0,1,
RandomizerJuice,		Burrito,	0,0,0,1,	CoffeeCreamer,	0,0,0,1,
SpitfireJuice,		Burrito,	0,0,0,1,	Donuts,	0,0,0,1,
SpitfireJuice,		Burrito,	0,0,0,1,	Fish,	0,0,0,1,
SpitfireJuice,		Burrito,	0,0,0,1,	Fries,	0,0,0,1,
SpitfireJuice,		Burrito,	0,0,0,1,	Hamburger,	0,0,0,1,
UntouchableJuice,		Burrito,	0,0,0,1,	LargeSoda,	0,0,0,1,
SpitfireJuice,		Burrito,	0,0,0,1,	Lobster,	0,0,0,1,
SpitfireJuice,		Burrito,	0,0,0,1,	HotDog,	0,0,0,1,
RandomizerJuice,		Burrito,	0,0,0,1,	IceCream,	0,0,0,1,
RepulseJuice,		Burrito,	0,0,0,1,	OnionRing,	0,0,0,1,
SpitfireJuice,		Burrito,	0,0,0,1,	OrangeJuice,	0,0,0,1,
RepulseJuice,		Burrito,	0,0,0,1,	Mayonnaise,	0,0,0,1,
SpitfireJuice,		Burrito,	0,0,0,1,	Melon,	0,0,0,1,
RepulseJuice,		Burrito,	0,0,0,1,	Milk,	0,0,0,1,
SpitfireJuice,		Burrito,	0,0,0,1,	Pasta,	0,0,0,1,
ZombaitJuice,		Burrito,	0,0,0,1,	Pie,	0,0,0,1,
SpitfireJuice,		Burrito,	0,0,0,1,	Pineapple,	0,0,0,1,
SpitfireJuice,		Burrito,	0,0,0,1,	Pizza,	0,0,0,1,
SpitfireJuice,		Burrito,	0,0,0,1,	Steak,	0,0,0,1,
SpitfireJuice,		Burrito,	0,0,0,1,	Snack,	0,0,0,1,
SpitfireJuice,		Burrito,	0,0,0,1,	Sushi,	0,0,0,1,
SpitfireJuice,		Burrito,	0,0,0,1,	Taco,	0,0,0,1,
RepulseJuice,		Burrito,	0,0,0,1,	Vodka,	0,0,0,1,
RepulseJuice,		Burrito,	0,0,0,1,	Whiskey,	0,0,0,1,
QuickStepJuice,		Burrito,	0,0,0,1,	Wine,	0,0,0,1,
RandomizerJuice,		Burrito,	0,0,0,1,	SpoiledBacon,	0,0,0,1,
RandomizerJuice,		Burrito,	0,0,0,1,	SpoiledBBQChicken,	0,0,0,1,
RandomizerJuice,		Burrito,	0,0,0,1,	SpoiledBBQRibs,	0,0,0,1,
RandomizerJuice,		Burrito,	0,0,0,1,	SpoiledFish,	0,0,0,1,
RandomizerJuice,		Burrito,	0,0,0,1,	SpoiledLobster,	0,0,0,1,
RandomizerJuice,		Burrito,	0,0,0,1,	SpoiledHamburger,	0,0,0,1,
RandomizerJuice,		Burrito,	0,0,0,1,	SpoiledHotDog,	0,0,0,1,
RandomizerJuice,		Burrito,	0,0,0,1,	SpoiledSteak,	0,0,0,1,
RandomizerJuice,		Burrito,	0,0,0,1,	SpoiledSushi,	0,0,0,1,
EnergizerJuice,		Burrito,	0,0,0,1,	EnergizerJuice,	0,0,0,1,
NectarJuice,		Burrito,	0,0,0,1,	NectarJuice,	0,0,0,1,
QuickStepJuice,		Burrito,	0,0,0,1,	QuickStepJuice,	0,0,0,1,
RandomizerJuice,		Burrito,	0,0,0,1,	RandomizerJuice,	0,0,0,1,
SpitfireJuice,		Burrito,	0,0,0,1,	SpitfireJuice,	0,0,0,1,
UntouchableJuice,		Burrito,	0,0,0,1,	UntouchableJuice,	0,0,0,1,
ZombaitJuice,		Burrito,	0,0,0,1,	ZombaitJuice,	0,0,0,1,
PainKillerJuice,		Burrito,	0,0,0,1,	PainKillerJuice,	0,0,0,1,
RepulseJuice,		Burrito,	0,0,0,1,	RepulseJuice,	0,0,0,1,
ZombaitJuice,		Cake,	0,0,0,1,	Cake,	0,0,0,1,
ZombaitJuice,		Cake,	0,0,0,1,	Jellybeans,	0,0,0,1,
ZombaitJuice,		Cake,	0,0,0,1,	Chili,	0,0,0,1,
NectarJuice,		Cake,	0,0,0,1,	DrinkCocktail,	0,0,0,1,
QuickStepJuice,		Cake,	0,0,0,1,	Coffee,	0,0,0,1,
ZombaitJuice,		Cake,	0,0,0,1,	Condiment,	0,0,0,1,
ZombaitJuice,		Cake,	0,0,0,1,	Cookies,	0,0,0,1,
RandomizerJuice,		Cake,	0,0,0,1,	CookingOil,	0,0,0,1,
ZombaitJuice,		Cake,	0,0,0,1,	CoffeeCreamer,	0,0,0,1,
ZombaitJuice,		Cake,	0,0,0,1,	Donuts,	0,0,0,1,
ZombaitJuice,		Cake,	0,0,0,1,	Fish,	0,0,0,1,
ZombaitJuice,		Cake,	0,0,0,1,	Fries,	0,0,0,1,
ZombaitJuice,		Cake,	0,0,0,1,	Hamburger,	0,0,0,1,
ZombaitJuice,		Cake,	0,0,0,1,	LargeSoda,	0,0,0,1,
ZombaitJuice,		Cake,	0,0,0,1,	Lobster,	0,0,0,1,
ZombaitJuice,		Cake,	0,0,0,1,	HotDog,	0,0,0,1,
ZombaitJuice,		Cake,	0,0,0,1,	IceCream,	0,0,0,1,
ZombaitJuice,		Cake,	0,0,0,1,	OnionRing,	0,0,0,1,
NectarJuice,		Cake,	0,0,0,1,	OrangeJuice,	0,0,0,1,
ZombaitJuice,		Cake,	0,0,0,1,	Mayonnaise,	0,0,0,1,
NectarJuice,		Cake,	0,0,0,1,	Melon,	0,0,0,1,
ZombaitJuice,		Cake,	0,0,0,1,	Milk,	0,0,0,1,
ZombaitJuice,		Cake,	0,0,0,1,	Pasta,	0,0,0,1,
ZombaitJuice,		Cake,	0,0,0,1,	Pie,	0,0,0,1,
ZombaitJuice,		Cake,	0,0,0,1,	Pineapple,	0,0,0,1,
ZombaitJuice,		Cake,	0,0,0,1,	Pizza,	0,0,0,1,
RandomizerJuice,		Cake,	0,0,0,1,	Steak,	0,0,0,1,
ZombaitJuice,		Cake,	0,0,0,1,	Snack,	0,0,0,1,
ZombaitJuice,		Cake,	0,0,0,1,	Sushi,	0,0,0,1,
ZombaitJuice,		Cake,	0,0,0,1,	Taco,	0,0,0,1,
NectarJuice,		Cake,	0,0,0,1,	Vodka,	0,0,0,1,
NectarJuice,		Cake,	0,0,0,1,	Whiskey,	0,0,0,1,
QuickStepJuice,		Cake,	0,0,0,1,	Wine,	0,0,0,1,
RandomizerJuice,		Cake,	0,0,0,1,	SpoiledBacon,	0,0,0,1,
RandomizerJuice,		Cake,	0,0,0,1,	SpoiledBBQChicken,	0,0,0,1,
RandomizerJuice,		Cake,	0,0,0,1,	SpoiledBBQRibs,	0,0,0,1,
RandomizerJuice,		Cake,	0,0,0,1,	SpoiledFish,	0,0,0,1,
RandomizerJuice,		Cake,	0,0,0,1,	SpoiledLobster,	0,0,0,1,
RandomizerJuice,		Cake,	0,0,0,1,	SpoiledHamburger,	0,0,0,1,
RandomizerJuice,		Cake,	0,0,0,1,	SpoiledHotDog,	0,0,0,1,
RandomizerJuice,		Cake,	0,0,0,1,	SpoiledSteak,	0,0,0,1,
RandomizerJuice,		Cake,	0,0,0,1,	SpoiledSushi,	0,0,0,1,
EnergizerJuice,		Cake,	0,0,0,1,	EnergizerJuice,	0,0,0,1,
NectarJuice,		Cake,	0,0,0,1,	NectarJuice,	0,0,0,1,
QuickStepJuice,		Cake,	0,0,0,1,	QuickStepJuice,	0,0,0,1,
RandomizerJuice,		Cake,	0,0,0,1,	RandomizerJuice,	0,0,0,1,
SpitfireJuice,		Cake,	0,0,0,1,	SpitfireJuice,	0,0,0,1,
UntouchableJuice,		Cake,	0,0,0,1,	UntouchableJuice,	0,0,0,1,
ZombaitJuice,		Cake,	0,0,0,1,	ZombaitJuice,	0,0,0,1,
PainKillerJuice,		Cake,	0,0,0,1,	PainKillerJuice,	0,0,0,1,
RepulseJuice,		Cake,	0,0,0,1,	RepulseJuice,	0,0,0,1,
ZombaitJuice,		Jellybeans,	0,0,0,1,	Jellybeans,	0,0,0,1,
ZombaitJuice,		Jellybeans,	0,0,0,1,	Chili,	0,0,0,1,
NectarJuice,		Jellybeans,	0,0,0,1,	DrinkCocktail,	0,0,0,1,
QuickStepJuice,		Jellybeans,	0,0,0,1,	Coffee,	0,0,0,1,
ZombaitJuice,		Jellybeans,	0,0,0,1,	Condiment,	0,0,0,1,
ZombaitJuice,		Jellybeans,	0,0,0,1,	Cookies,	0,0,0,1,
RandomizerJuice,		Jellybeans,	0,0,0,1,	CookingOil,	0,0,0,1,
ZombaitJuice,		Jellybeans,	0,0,0,1,	CoffeeCreamer,	0,0,0,1,
ZombaitJuice,		Jellybeans,	0,0,0,1,	Donuts,	0,0,0,1,
ZombaitJuice,		Jellybeans,	0,0,0,1,	Fish,	0,0,0,1,
ZombaitJuice,		Jellybeans,	0,0,0,1,	Fries,	0,0,0,1,
ZombaitJuice,		Jellybeans,	0,0,0,1,	Hamburger,	0,0,0,1,
ZombaitJuice,		Jellybeans,	0,0,0,1,	LargeSoda,	0,0,0,1,
ZombaitJuice,		Jellybeans,	0,0,0,1,	Lobster,	0,0,0,1,
ZombaitJuice,		Jellybeans,	0,0,0,1,	HotDog,	0,0,0,1,
QuickStepJuice,		Jellybeans,	0,0,0,1,	IceCream,	0,0,0,1,
ZombaitJuice,		Jellybeans,	0,0,0,1,	OnionRing,	0,0,0,1,
NectarJuice,		Jellybeans,	0,0,0,1,	OrangeJuice,	0,0,0,1,
ZombaitJuice,		Jellybeans,	0,0,0,1,	Mayonnaise,	0,0,0,1,
NectarJuice,		Jellybeans,	0,0,0,1,	Melon,	0,0,0,1,
QuickStepJuice,		Jellybeans,	0,0,0,1,	Milk,	0,0,0,1,
UntouchableJuice,		Jellybeans,	0,0,0,1,	Pasta,	0,0,0,1,
NectarJuice,		Jellybeans,	0,0,0,1,	Pie,	0,0,0,1,
EnergizerJuice,		Jellybeans,	0,0,0,1,	Pineapple,	0,0,0,1,
SpitfireJuice,		Jellybeans,	0,0,0,1,	Pizza,	0,0,0,1,
SpitfireJuice,		Jellybeans,	0,0,0,1,	Steak,	0,0,0,1,
ZombaitJuice,		Jellybeans,	0,0,0,1,	Snack,	0,0,0,1,
ZombaitJuice,		Jellybeans,	0,0,0,1,	Sushi,	0,0,0,1,
SpitfireJuice,		Jellybeans,	0,0,0,1,	Taco,	0,0,0,1,
PainKillerJuice,		Jellybeans,	0,0,0,1,	Vodka,	0,0,0,1,
PainKillerJuice,		Jellybeans,	0,0,0,1,	Whiskey,	0,0,0,1,
QuickStepJuice,		Jellybeans,	0,0,0,1,	Wine,	0,0,0,1,
RandomizerJuice,		Jellybeans,	0,0,0,1,	SpoiledBacon,	0,0,0,1,
RandomizerJuice,		Jellybeans,	0,0,0,1,	SpoiledBBQChicken,	0,0,0,1,
RandomizerJuice,		Jellybeans,	0,0,0,1,	SpoiledBBQRibs,	0,0,0,1,
RandomizerJuice,		Jellybeans,	0,0,0,1,	SpoiledFish,	0,0,0,1,
RandomizerJuice,		Jellybeans,	0,0,0,1,	SpoiledLobster,	0,0,0,1,
RandomizerJuice,		Jellybeans,	0,0,0,1,	SpoiledHamburger,	0,0,0,1,
RandomizerJuice,		Jellybeans,	0,0,0,1,	SpoiledHotDog,	0,0,0,1,
RandomizerJuice,		Jellybeans,	0,0,0,1,	SpoiledSteak,	0,0,0,1,
RandomizerJuice,		Jellybeans,	0,0,0,1,	SpoiledSushi,	0,0,0,1,
EnergizerJuice,		Jellybeans,	0,0,0,1,	EnergizerJuice,	0,0,0,1,
NectarJuice,		Jellybeans,	0,0,0,1,	NectarJuice,	0,0,0,1,
QuickStepJuice,		Jellybeans,	0,0,0,1,	QuickStepJuice,	0,0,0,1,
RandomizerJuice,		Jellybeans,	0,0,0,1,	RandomizerJuice,	0,0,0,1,
SpitfireJuice,		Jellybeans,	0,0,0,1,	SpitfireJuice,	0,0,0,1,
UntouchableJuice,		Jellybeans,	0,0,0,1,	UntouchableJuice,	0,0,0,1,
ZombaitJuice,		Jellybeans,	0,0,0,1,	ZombaitJuice,	0,0,0,1,
PainKillerJuice,		Jellybeans,	0,0,0,1,	PainKillerJuice,	0,0,0,1,
RepulseJuice,		Jellybeans,	0,0,0,1,	RepulseJuice,	0,0,0,1,
EnergizerJuice,		Chili,	0,0,0,1,	Chili,	0,0,0,1,
SpitfireJuice,		Chili,	0,0,0,1,	DrinkCocktail,	0,0,0,1,
RepulseJuice,		Chili,	0,0,0,1,	Coffee,	0,0,0,1,
RepulseJuice,		Chili,	0,0,0,1,	Condiment,	0,0,0,1,
RepulseJuice,		Chili,	0,0,0,1,	Cookies,	0,0,0,1,
RandomizerJuice,		Chili,	0,0,0,1,	CookingOil,	0,0,0,1,
RepulseJuice,		Chili,	0,0,0,1,	CoffeeCreamer,	0,0,0,1,
RepulseJuice,		Chili,	0,0,0,1,	Donuts,	0,0,0,1,
RepulseJuice,		Chili,	0,0,0,1,	Fish,	0,0,0,1,
RepulseJuice,		Chili,	0,0,0,1,	Fries,	0,0,0,1,
RepulseJuice,		Chili,	0,0,0,1,	Hamburger,	0,0,0,1,
RepulseJuice,		Chili,	0,0,0,1,	LargeSoda,	0,0,0,1,
RepulseJuice,		Chili,	0,0,0,1,	Lobster,	0,0,0,1,
RepulseJuice,		Chili,	0,0,0,1,	HotDog,	0,0,0,1,
RepulseJuice,		Chili,	0,0,0,1,	IceCream,	0,0,0,1,
RepulseJuice,		Chili,	0,0,0,1,	OnionRing,	0,0,0,1,
SpitfireJuice,		Chili,	0,0,0,1,	OrangeJuice,	0,0,0,1,
RepulseJuice,		Chili,	0,0,0,1,	Mayonnaise,	0,0,0,1,
SpitfireJuice,		Chili,	0,0,0,1,	Melon,	0,0,0,1,
UntouchableJuice,		Chili,	0,0,0,1,	Milk,	0,0,0,1,
RepulseJuice,		Chili,	0,0,0,1,	Pasta,	0,0,0,1,
RepulseJuice,		Chili,	0,0,0,1,	Pie,	0,0,0,1,
EnergizerJuice,		Chili,	0,0,0,1,	Pineapple,	0,0,0,1,
RepulseJuice,		Chili,	0,0,0,1,	Pizza,	0,0,0,1,
RepulseJuice,		Chili,	0,0,0,1,	Steak,	0,0,0,1,
RepulseJuice,		Chili,	0,0,0,1,	Snack,	0,0,0,1,
RepulseJuice,		Chili,	0,0,0,1,	Sushi,	0,0,0,1,
RepulseJuice,		Chili,	0,0,0,1,	Taco,	0,0,0,1,
SpitfireJuice,		Chili,	0,0,0,1,	Vodka,	0,0,0,1,
SpitfireJuice,		Chili,	0,0,0,1,	Whiskey,	0,0,0,1,
QuickStepJuice,		Chili,	0,0,0,1,	Wine,	0,0,0,1,
RandomizerJuice,		Chili,	0,0,0,1,	SpoiledBacon,	0,0,0,1,
RandomizerJuice,		Chili,	0,0,0,1,	SpoiledBBQChicken,	0,0,0,1,
RandomizerJuice,		Chili,	0,0,0,1,	SpoiledBBQRibs,	0,0,0,1,
RandomizerJuice,		Chili,	0,0,0,1,	SpoiledFish,	0,0,0,1,
RandomizerJuice,		Chili,	0,0,0,1,	SpoiledLobster,	0,0,0,1,
RandomizerJuice,		Chili,	0,0,0,1,	SpoiledHamburger,	0,0,0,1,
RandomizerJuice,		Chili,	0,0,0,1,	SpoiledHotDog,	0,0,0,1,
RandomizerJuice,		Chili,	0,0,0,1,	SpoiledSteak,	0,0,0,1,
RandomizerJuice,		Chili,	0,0,0,1,	SpoiledSushi,	0,0,0,1,
EnergizerJuice,		Chili,	0,0,0,1,	EnergizerJuice,	0,0,0,1,
NectarJuice,		Chili,	0,0,0,1,	NectarJuice,	0,0,0,1,
QuickStepJuice,		Chili,	0,0,0,1,	QuickStepJuice,	0,0,0,1,
RandomizerJuice,		Chili,	0,0,0,1,	RandomizerJuice,	0,0,0,1,
SpitfireJuice,		Chili,	0,0,0,1,	SpitfireJuice,	0,0,0,1,
UntouchableJuice,		Chili,	0,0,0,1,	UntouchableJuice,	0,0,0,1,
ZombaitJuice,		Chili,	0,0,0,1,	ZombaitJuice,	0,0,0,1,
PainKillerJuice,		Chili,	0,0,0,1,	PainKillerJuice,	0,0,0,1,
RepulseJuice,		Chili,	0,0,0,1,	RepulseJuice,	0,0,0,1,
PainKillerJuice,		DrinkCocktail,	0,0,0,1,	DrinkCocktail,	0,0,0,1,
QuickStepJuice,		DrinkCocktail,	0,0,0,1,	Coffee,	0,0,0,1,
PainKillerJuice,		DrinkCocktail,	0,0,0,1,	Condiment,	0,0,0,1,
NectarJuice,		DrinkCocktail,	0,0,0,1,	Cookies,	0,0,0,1,
RandomizerJuice,		DrinkCocktail,	0,0,0,1,	CookingOil,	0,0,0,1,
QuickStepJuice,		DrinkCocktail,	0,0,0,1,	CoffeeCreamer,	0,0,0,1,
QuickStepJuice,		DrinkCocktail,	0,0,0,1,	Donuts,	0,0,0,1,
